90, *, 51744, Educated, *, NonMarried, Exec-managerial, Single, Orient, Male, 0, 0, 50-100, *, >50k
25, *, 216010, Educated, *, Married, Adm-clerical, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 197871, Educated, *, NonMarried, Exec-managerial, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 166415, Educated, *, NonMarried, Transport-moving, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 267431, Educated, *, NonMarried, Prof-specialty, In-Family, Orient, Female, 0, 0, 50-100, *, <=50k
25, *, 163039, Educated, *, NonMarried, Sales, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 229287, Educated, *, NonMarried, Exec-managerial, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 130302, Educated, *, NonMarried, Handlers-cleaners, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 157028, Educated, *, NonMarried, Exec-managerial, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 191921, Educated, *, NonMarried, Transport-moving, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 182866, Educated, *, NonMarried, Handlers-cleaners, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 113436, Educated, *, NonMarried, Adm-clerical, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 176077, Educated, *, NonMarried, Prof-specialty, Single, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 366796, Educated, *, NonMarried, Prof-specialty, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 101684, Educated, *, Married, Transport-moving, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 385646, Educated, *, NonMarried, Farming-fishing, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 216583, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 104097, Educated, *, NonMarried, Exec-managerial, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 252803, Educated, *, NonMarried, Other-service, Single, Orient, Female, 0, 0, 50-100, *, <=50k
25, *, 102476, Educated, *, NonMarried, Farming-fishing, In-Family, Occident, Male, 27828, 0, 50-100, *, >50k
25, *, 113035, Educated, *, NonMarried, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 361307, Educated, *, NonMarried, Sales, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 186925, Educated, *, NonMarried, Other-service, Single, Occident, Male, 2597, 0, 50-100, *, <=50k
25, *, 124111, Educated, *, NonMarried, Other-service, Single, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 335005, Educated, *, Married, Protective-serv, In-Family, Occident, Male, 3137, 0, 50-100, *, <=50k
25, *, 82560, Educated, *, NonMarried, Other-service, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 105693, Educated, *, NonMarried, Prof-specialty, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 245369, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 201635, Educated, *, NonMarried, Exec-managerial, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 264055, Educated, *, NonMarried, Adm-clerical, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 67467, Educated, *, Married, Tech-support, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 81286, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 96268, Educated, *, Married, Exec-managerial, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 111058, Educated, *, NonMarried, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 193051, Educated, *, NonMarried, Exec-managerial, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 104662, Educated, *, NonMarried, Other-service, Single, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 234665, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 328697, Educated, *, Married, Protective-serv, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 348986, Educated, *, NonMarried, Handlers-cleaners, In-Family, Orient, Male, 0, 0, 50-100, *, <=50k
25, *, 470203, Educated, *, NonMarried, Prof-specialty, Single, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 282063, Educated, *, Married, Handlers-cleaners, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 334133, Educated, *, NonMarried, Prof-specialty, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 156848, Educated, *, Married, Protective-serv, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 150553, Educated, *, Married, Adm-clerical, Single, Orient, Female, 0, 0, 50-100, *, <=50k
25, *, 174545, Educated, *, NonMarried, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 191921, Educated, *, NonMarried, Craft-repair, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 220220, Educated, *, NonMarried, Handlers-cleaners, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 66935, Educated, *, NonMarried, Craft-repair, Single, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 199472, Educated, *, NonMarried, Adm-clerical, Single, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 220284, Educated, *, NonMarried, Transport-moving, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 91709, Educated, *, NonMarried, Tech-support, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 169323, Educated, *, Married, Exec-managerial, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 211497, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 28008, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 97789, Educated, *, NonMarried, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 194954, Educated, *, Married, Other-service, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 124111, Educated, *, NonMarried, Adm-clerical, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 41526, Educated, *, NonMarried, Craft-repair, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 109532, Educated, *, NonMarried, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 155320, Educated, *, NonMarried, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 138765, Educated, *, NonMarried, Prof-specialty, Single, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 213383, Educated, *, NonMarried, Tech-support, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 109526, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 187540, Educated, *, NonMarried, Craft-repair, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 148888, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
25, *, 255474, Educated, *, NonMarried, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 298225, Educated, *, Married, Transport-moving, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 201737, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 169905, Educated, *, Married, Farming-fishing, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 176047, Educated, *, NonMarried, Machine-op-inspct, In-Family, Occident, Female, 2176, 0, 50-100, *, <=50k
25, *, 213385, Educated, *, NonMarried, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 262978, Educated, *, NonMarried, Sales, Single, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 458549, Educated, *, Married, Farming-fishing, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 288519, Educated, *, NonMarried, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 427744, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 224943, Educated, *, Married, Prof-specialty, Single, Orient, Male, 0, 0, 50-100, *, <=50k
25, *, 63996, Educated, *, Married, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 138765, Educated, *, Married, Machine-op-inspct, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 212495, Educated, *, NonMarried, Exec-managerial, In-Family, Occident, Male, 0, 1340, 50-100, *, <=50k
25, *, 359985, Educated, *, NonMarried, Adm-clerical, Single, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 235795, Educated, *, NonMarried, Sales, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 169124, Educated, *, NonMarried, Adm-clerical, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 110978, Educated, *, Married, Adm-clerical, In-Family, Orient, Female, 0, 0, 0-50, *, >50k
25, *, 108001, Educated, *, NonMarried, Craft-repair, Single, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 239461, Educated, *, NonMarried, Prof-specialty, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 50103, Educated, *, NonMarried, Sales, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 190107, Educated, *, NonMarried, Farming-fishing, In-Family, Occident, Male, 0, 1719, 0-50, *, <=50k
25, *, 71351, Educated, *, NonMarried, Other-service, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 211424, Educated, *, NonMarried, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 476334, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 352057, Educated, *, NonMarried, Transport-moving, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 217006, Educated, *, Married, Machine-op-inspct, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 109009, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 137645, Educated, *, NonMarried, Sales, Single, Orient, Female, 0, 0, 50-100, *, <=50k
25, *, 120535, Educated, *, Married, Sales, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 248990, Educated, *, NonMarried, Machine-op-inspct, Single, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 195994, Educated, *, NonMarried, Priv-house-serv, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 60358, Educated, *, NonMarried, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 312338, Educated, *, NonMarried, Craft-repair, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 290528, Educated, *, Married, Machine-op-inspct, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 76978, Educated, *, NonMarried, Sales, Single, Orient, Female, 0, 0, 0-50, *, <=50k
25, *, 27411, Educated, *, Married, Sales, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 143267, Educated, *, NonMarried, Adm-clerical, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 120238, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 182380, Educated, *, NonMarried, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 104746, Educated, *, Married, Handlers-cleaners, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 190107, Educated, *, NonMarried, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 194342, Educated, *, NonMarried, Machine-op-inspct, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 98283, Educated, *, NonMarried, Prof-specialty, In-Family, Orient, Male, 0, 0, 50-100, *, <=50k
25, *, 182227, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 1579, 50-100, *, <=50k
25, *, 22546, Educated, *, NonMarried, Transport-moving, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 242464, Educated, *, NonMarried, Adm-clerical, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 430084, Educated, *, NonMarried, Transport-moving, Single, Orient, Male, 0, 0, 50-100, *, <=50k
25, *, 228608, Educated, *, NonMarried, Craft-repair, In-Family, Orient, Female, 0, 0, 50-100, *, <=50k
25, *, 253267, Educated, *, Married, Adm-clerical, In-Family, Orient, Male, 0, 1902, 0-50, *, >50k
25, *, 174592, Educated, *, NonMarried, Other-service, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 60485, Educated, *, NonMarried, Adm-clerical, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 177017, Educated, *, NonMarried, Sales, Single, Occident, Male, 0, 1504, 0-50, *, <=50k
25, *, 125491, Educated, *, NonMarried, Other-service, Single, Orient, Female, 0, 0, 0-50, *, <=50k
25, *, 209227, Educated, *, NonMarried, Prof-specialty, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 133373, Educated, *, Married, Transport-moving, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 503012, Educated, *, NonMarried, Craft-repair, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 181772, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 209428, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 367306, Educated, *, NonMarried, Tech-support, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 276310, Educated, *, Married, Machine-op-inspct, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 117833, Educated, *, Married, Exec-managerial, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 456618, Educated, *, NonMarried, Machine-op-inspct, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 397317, Educated, *, NonMarried, Prof-specialty, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 335005, Educated, *, NonMarried, Prof-specialty, Single, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 259505, Educated, *, NonMarried, Tech-support, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 175128, Educated, *, Married, Transport-moving, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 252752, Educated, *, NonMarried, Other-service, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 361493, Educated, *, NonMarried, Sales, Single, Occident, Male, 3325, 0, 50-100, *, <=50k
25, *, 352806, Educated, *, Married, Other-service, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 479765, Educated, *, NonMarried, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 163101, Educated, *, NonMarried, Prof-specialty, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 419658, Educated, *, NonMarried, Other-service, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 185942, Educated, *, NonMarried, Prof-specialty, In-Family, Occident, Female, 0, 0, 50-100, *, >50k
25, *, 394503, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 202033, Educated, *, Married, Prof-specialty, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 189219, Educated, *, NonMarried, Tech-support, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 66622, Educated, *, NonMarried, Other-service, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 144478, Educated, *, NonMarried, Other-service, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 208999, Educated, *, Married, Adm-clerical, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 122489, Educated, *, NonMarried, Exec-managerial, In-Family, Occident, Female, 0, 1726, 50-100, *, <=50k
25, *, 118088, Educated, *, NonMarried, Craft-repair, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 221757, Educated, *, Married, Craft-repair, Single, Occident, Male, 3325, 0, 50-100, *, <=50k
25, *, 166971, Educated, *, Married, Sales, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 86872, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
25, *, 167835, Educated, *, NonMarried, Exec-managerial, Single, Occident, Female, 3325, 0, 50-100, *, <=50k
25, *, 158751, Educated, *, NonMarried, Transport-moving, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 178037, Educated, *, NonMarried, Adm-clerical, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 443855, Educated, *, Married, Other-service, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 210278, Educated, *, NonMarried, Prof-specialty, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 129200, Educated, *, NonMarried, Transport-moving, Single, Orient, Male, 0, 0, 50-100, *, <=50k
25, *, 397962, Educated, *, NonMarried, Adm-clerical, In-Family, Orient, Female, 0, 0, 50-100, *, <=50k
25, *, 170786, Educated, *, NonMarried, Transport-moving, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 324372, Educated, *, NonMarried, Handlers-cleaners, In-Family, Orient, Male, 0, 0, 50-100, *, <=50k
25, *, 163620, Educated, *, Married, Exec-managerial, In-Family, Occident, Male, 7298, 0, 50-100, *, >50k
25, *, 108301, Educated, *, Married, Other-service, Single, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 333677, Educated, *, NonMarried, Machine-op-inspct, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 164488, Educated, *, NonMarried, Tech-support, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 98281, Educated, *, NonMarried, Handlers-cleaners, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 178843, Educated, *, NonMarried, Prof-specialty, In-Family, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 208591, Educated, *, NonMarried, Machine-op-inspct, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 391192, Educated, *, NonMarried, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 213412, Educated, *, NonMarried, Tech-support, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 303431, Educated, *, Married, Adm-clerical, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 122999, Educated, *, NonMarried, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 124483, Educated, *, NonMarried, Adm-clerical, Single, Orient, Male, 0, 0, 0-50, *, <=50k
25, *, 1484705, Educated, *, Married, Exec-managerial, Single, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 263773, Educated, *, Married, Adm-clerical, In-Family, Occident, Female, 0, 0, 50-100, *, >50k
25, *, 129784, Educated, *, NonMarried, Other-service, In-Family, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 273792, Educated, *, NonMarried, Craft-repair, In-Family, Occident, Male, 0, 0, 0-50, *, <=50k
25, *, 162687, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
25, *, 410240, Educated, *, NonMarried, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 195994, Educated, *, NonMarried, Priv-house-serv, Single, Occident, Female, 0, 0, 50-100, *, <=50k
25, *, 178037, Educated, *, NonMarried, Sales, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 132749, Educated, *, Married, Other-service, Single, Occident, Female, 0, 0, 0-50, *, <=50k
25, *, 191782, Educated, *, NonMarried, Machine-op-inspct, In-Family, Orient, Female, 0, 0, 50-100, *, <=50k
25, *, 146117, Educated, *, NonMarried, Machine-op-inspct, Single, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 90291, Educated, *, NonMarried, Exec-managerial, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 160261, Educated, *, NonMarried, Exec-managerial, In-Family, Orient, Male, 0, 0, 0-50, *, <=50k
25, *, 264012, Educated, *, Married, Adm-clerical, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
25, *, 441591, Educated, *, NonMarried, Tech-support, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
25, *, 139730, Educated, *, Married, Craft-repair, In-Family, Occident, Male, 0, 0, 50-100, *, >50k
25, *, 203408, Educated, *, Married, Other-service, In-Family, Occident, Male, 0, 0, 50-100, *, <=50k
